symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2017-07-24 00:00:00+00:00,152.09,152.44,149.9,150.58,21122730,36.2547376161,36.3381695193,35.7326922786,35.8947885478,84490920,0.0,1.0
AAPL,2017-07-25 00:00:00+00:00,152.74,153.84,151.8,151.8,18612649,36.4096825793,36.6718971323,36.1856083248,36.1856083248,74450596,0.0,1.0
AAPL,2017-07-26 00:00:00+00:00,153.46,153.93,153.06,153.35,15172136,36.5813139231,36.6933510503,36.4859631765,36.5550924678,60688544,0.0,1.0
AAPL,2017-07-27 00:00:00+00:00,150.56,153.99,147.3,153.75,32175875,35.8900210104,36.7076536623,35.1129124259,36.6504432144,128703500,0.0,1.0
AAPL,2017-07-28 00:00:00+00:00,149.5,150.23,149.19,149.89,16832947,35.637341532,35.8113566445,35.5634447034,35.7303085099,67331788,0.0,1.0
AAPL,2017-07-31 00:00:00+00:00,148.73,150.33,148.13,149.9,19422655,35.4537913449,35.8351943312,35.310765225,35.7326922786,77690620,0.0,1.0
AAPL,2017-08-01 00:00:00+00:00,150.05,150.22,148.41,149.1,24725526,35.7684488085,35.8089728758,35.3775107476,35.5419907854,98902104,0.0,1.0
AAPL,2017-08-02 00:00:00+00:00,157.14,159.75,156.16,159.28,69222793,37.4585407916,38.080704413,37.2249314625,37.9686672857,276891172,0.0,1.0
AAPL,2017-08-03 00:00:00+00:00,155.57,157.21,155.02,157.05,26000738,37.0842891113,37.4752271722,36.9531818347,37.4370868736,104002952,0.0,1.0
AAPL,2017-08-04 00:00:00+00:00,156.39,157.4,155.69,156.07,20349532,37.2797581417,37.5205187768,37.1128943352,37.2034775445,81398128,0.0,1.0
AAPL,2017-08-07 00:00:00+00:00,158.81,158.92,156.6701,157.06,21870321,37.8566301585,37.8828516138,37.346527502,37.4394706423,87481284,0.0,1.0
AAPL,2017-08-08 00:00:00+00:00,160.08,161.83,158.27,158.6,35775675,38.1593687789,38.5765282952,37.7279066506,37.8065710166,143102700,0.0,1.0
AAPL,2017-08-09 00:00:00+00:00,161.059998,161.27,159.11,159.26,25640394,38.3929776312,38.4430372499,37.9281432184,37.9638997484,102561576,0.0,1.0
AAPL,2017-08-10 00:00:00+00:00,155.32,160.0,154.63,159.9,39081017,37.1748723205,38.2950011028,37.0097251283,38.2710667271,156324068,0.63,1.0
AAPL,2017-08-11 00:00:00+00:00,157.48,158.5728,156.07,156.6,25943187,37.6918548354,37.9534096929,37.3543801382,37.4812323293,103772748,0.0,1.0
AAPL,2017-08-14 00:00:00+00:00,159.85,160.21,158.75,159.32,21754810,38.2590995392,38.3452632917,37.9958214067,38.1322473481,87019240,0.0,1.0
AAPL,2017-08-15 00:00:00+00:00,161.6,162.195,160.14,160.66,27936774,38.6779511138,38.8203606491,38.3285092287,38.4529679823,111747096,0.0,1.0
AAPL,2017-08-16 00:00:00+00:00,160.95,162.51,160.15,161.94,27321761,38.5223776718,38.8957539326,38.3309026663,38.7593279911,109287044,0.0,1.0
AAPL,2017-08-17 00:00:00+00:00,157.86,160.71,157.84,160.52,26925694,37.782805463,38.4649351702,37.7780185879,38.4194598564,107702776,0.0,1.0
AAPL,2017-08-18 00:00:00+00:00,157.5,159.5,156.72,157.86,27012525,37.6966417105,38.1753292243,37.5099535802,37.782805463,108050100,0.0,1.0
AAPL,2017-08-21 00:00:00+00:00,157.21,157.89,155.1101,157.5,26145653,37.627232021,37.7899857757,37.1246340659,37.6966417105,104582612,0.0,1.0
AAPL,2017-08-22 00:00:00+00:00,159.78,160.0,158.02,158.23,21297812,38.2423454763,38.2950011028,37.8211004641,37.8713626531,85191248,0.0,1.0
AAPL,2017-08-23 00:00:00+00:00,159.98,160.47,158.88,159.07,19198189,38.2902142276,38.4074926685,38.0269360951,38.0724114089,76792756,0.0,1.0
AAPL,2017-08-24 00:00:00+00:00,159.27,160.74,158.55,160.43,19029621,38.1202801602,38.4721154829,37.9479526553,38.3979189182,76118484,0.0,1.0
AAPL,2017-08-25 00:00:00+00:00,159.86,160.56,159.27,159.65,25015218,38.2614929768,38.4290336066,38.1202801602,38.2112307879,100060872,0.0,1.0
AAPL,2017-08-28 00:00:00+00:00,161.47,162.0,159.93,160.14,25279674,38.6468364254,38.7736886166,38.2782470398,38.3285092287,101118696,0.0,1.0
AAPL,2017-08-29 00:00:00+00:00,162.91,163.12,160.0,160.1,29307862,38.9914914353,39.0417536243,38.2950011028,38.3189354785,117231448,0.0,1.0
AAPL,2017-08-30 00:00:00+00:00,163.35,163.89,162.61,163.8,26973946,39.0968026884,39.2260483171,38.9196883083,39.204507379,107895784,0.0,1.0
AAPL,2017-08-31 00:00:00+00:00,164.0,164.52,163.48,163.64,26412439,39.2523761303,39.3768348839,39.1279173768,39.1662123779,105649756,0.0,1.0
AAPL,2017-09-01 00:00:00+00:00,164.05,164.94,163.63,164.8,16508568,39.2643433182,39.4773592618,39.1638189403,39.4438511359,66034272,0.0,1.0
AAPL,2017-09-05 00:00:00+00:00,162.08,164.25,160.56,163.75,29317054,38.7928361171,39.3122120696,38.4290336066,39.1925401911,117268216,0.0,1.0
AAPL,2017-09-06 00:00:00+00:00,161.91,162.99,160.52,162.71,21179047,38.7521476784,39.0106389359,38.4194598564,38.9436226839,84716188,0.0,1.0
AAPL,2017-09-07 00:00:00+00:00,161.26,162.24,160.36,162.09,21722995,38.5965742365,38.8311311182,38.3811648553,38.7952295547,86891980,0.0,1.0
AAPL,2017-09-08 00:00:00+00:00,158.63,161.15,158.53,160.86,28183159,37.9671001558,38.5702464232,37.9431657801,38.5008367337,112732636,0.0,1.0
AAPL,2017-09-11 00:00:00+00:00,161.5,162.05,159.89,160.5,31028926,38.6540167381,38.7856558044,38.2686732895,38.4146729812,124115704,0.0,1.0
AAPL,2017-09-12 00:00:00+00:00,160.86,163.96,158.77,162.61,71139119,38.5008367337,39.2428023801,38.0006082818,38.9196883083,284556476,0.0,1.0
AAPL,2017-09-13 00:00:00+00:00,159.65,159.96,157.91,159.87,44393752,38.2112307879,38.2854273525,37.7947726509,38.2638864144,177575008,0.0,1.0
AAPL,2017-09-14 00:00:00+00:00,158.28,159.4,158.09,158.99,23073646,37.8833298409,38.1513948486,37.8378545271,38.0532639083,92294584,0.0,1.0
AAPL,2017-09-15 00:00:00+00:00,159.88,160.97,158.0,158.47,48203642,38.2662798519,38.527164547,37.816313589,37.9288051547,192814568,0.0,1.0
AAPL,2017-09-18 00:00:00+00:00,158.67,160.5,157.995,160.11,27939718,37.9766739061,38.4146729812,37.8151168702,38.321328916,111758872,0.0,1.0
AAPL,2017-09-19 00:00:00+00:00,158.73,159.77,158.44,159.51,20347352,37.9910345315,38.2399520387,37.921624842,38.1777226619,81389408,0.0,1.0
AAPL,2017-09-20 00:00:00+00:00,156.07,158.26,153.83,157.9,51693239,37.3543801382,37.8785429658,36.8182501227,37.7923792133,206772956,0.0,1.0
AAPL,2017-09-21 00:00:00+00:00,153.39,155.8,152.75,155.8,36643382,36.7129388697,37.2897573238,36.5597588653,37.2897573238,146573528,0.0,1.0
AAPL,2017-09-22 00:00:00+00:00,151.89,152.27,150.56,152.02,46114424,36.3539232344,36.444873862,36.0355960377,36.3850379228,184457696,0.0,1.0
AAPL,2017-09-25 00:00:00+00:00,150.55,151.83,149.16,149.99,43922334,36.0332026001,36.339562609,35.7005147781,35.8991700963,175689336,0.0,1.0
AAPL,2017-09-26 00:00:00+00:00,153.14,153.92,151.69,151.78,35470985,36.6531029305,36.8397910609,36.306054483,36.3275954211,141883940,0.0,1.0
AAPL,2017-09-27 00:00:00+00:00,154.23,154.7189,153.54,153.8,24959552,36.9139876255,37.0310027882,36.7488404332,36.81106981,99838208,0.0,1.0
AAPL,2017-09-28 00:00:00+00:00,153.28,154.28,152.7,153.89,21896592,36.6866110565,36.9259548133,36.5477916775,36.8326107482,87586368,0.0,1.0
AAPL,2017-09-29 00:00:00+00:00,154.12,154.13,152.0,153.21,25856530,36.8876598122,36.8900532498,36.3802510476,36.6698569935,103426120,0.0,1.0
AAPL,2017-10-02 00:00:00+00:00,153.81,154.45,152.72,154.26,18524860,36.8134632476,36.966643252,36.5525785526,36.9211679382,74099440,0.0,1.0
AAPL,2017-10-03 00:00:00+00:00,154.48,155.09,153.91,154.01,16146388,36.9738235647,37.1198232564,36.8373976233,36.861331999,64585552,0.0,1.0
AAPL,2017-10-04 00:00:00+00:00,153.48,153.86,152.46,153.63,19844177,36.7344798078,36.8254304355,36.4903491758,36.7703813714,79376708,0.0,1.0
AAPL,2017-10-05 00:00:00+00:00,155.39,155.44,154.05,154.18,21032800,37.1916263835,37.2035935713,36.8709057493,36.9020204377,84131200,0.0,1.0
AAPL,2017-10-06 00:00:00+00:00,155.3,155.49,154.56,154.97,16423749,37.1700854454,37.2155607592,36.9929710653,37.0911020056,65694996,0.0,1.0
AAPL,2017-10-09 00:00:00+00:00,155.84,156.73,155.485,155.81,16200129,37.2993310741,37.5123470177,37.2143640404,37.2921507614,64800516,0.0,1.0
AAPL,2017-10-10 00:00:00+00:00,155.9,158.0,155.1,156.055,15456331,37.3136916995,37.816313589,37.122216694,37.3507899818,61825324,0.0,1.0
AAPL,2017-10-11 00:00:00+00:00,156.55,156.98,155.75,155.97,16607693,37.4692651415,37.572182957,37.277790136,37.3304457625,66430772,0.0,1.0
AAPL,2017-10-12 00:00:00+00:00,156.0,157.37,155.7299,156.35,16045720,37.3376260752,37.6655270221,37.2729793265,37.4213963901,64182880,0.0,1.0
AAPL,2017-10-13 00:00:00+00:00,156.99,157.28,156.41,156.73,16287608,37.5745763945,37.643986084,37.4357570155,37.5123470177,65150432,0.0,1.0
AAPL,2017-10-16 00:00:00+00:00,159.88,160.0,157.65,157.9,23894630,38.2662798519,38.2950011028,37.7325432741,37.7923792133,95578520,0.0,1.0
AAPL,2017-10-17 00:00:00+00:00,160.47,160.87,159.23,159.78,18816438,38.4074926685,38.5032301713,38.11070641,38.2423454763,75265752,0.0,1.0
AAPL,2017-10-18 00:00:00+00:00,159.76,160.71,159.6,160.42,16158659,38.2375586011,38.4649351702,38.1992636,38.3955254807,64634636,0.0,1.0
AAPL,2017-10-19 00:00:00+00:00,155.98,157.08,155.02,156.75,42111326,37.3328392001,37.5961173326,37.1030691934,37.5171338929,168445304,0.0,1.0
AAPL,2017-10-20 00:00:00+00:00,156.25,157.75,155.96,156.61,23612246,37.3974620144,37.7564776498,37.3280523249,37.4836257669,94448984,0.0,1.0
AAPL,2017-10-23 00:00:00+00:00,156.17,157.69,155.5,156.89,21654461,37.3783145139,37.7421170243,37.2179541968,37.5506420188,86617844,0.0,1.0
AAPL,2017-10-24 00:00:00+00:00,157.1,157.42,156.2,156.29,17137731,37.6009042078,37.67749421,37.3854948266,37.4070357647,68550924,0.0,1.0
AAPL,2017-10-25 00:00:00+00:00,156.41,157.55,155.27,156.91,20126554,37.4357570155,37.7086088984,37.1629051327,37.555428894,80506216,0.0,1.0
AAPL,2017-10-26 00:00:00+00:00,157.41,157.8295,156.78,157.23,16751691,37.6751007724,37.7755054784,37.5243142056,37.6320188962,67006764,0.0,1.0
AAPL,2017-10-27 00:00:00+00:00,163.05,163.6,158.7,159.29,43904150,39.0249995613,39.1566386276,37.9838542188,38.1250670354,175616600,0.0,1.0
AAPL,2017-10-30 00:00:00+00:00,166.72,168.07,163.72,163.89,43923292,39.9033911491,40.2265052209,39.1853598784,39.2260483171,175693168,0.0,1.0
AAPL,2017-10-31 00:00:00+00:00,169.04,169.6499,166.94,167.9,35474672,40.4586686651,40.6046444224,39.9560467756,40.1858167822,141898688,0.0,1.0
AAPL,2017-11-01 00:00:00+00:00,166.89,169.94,165.61,169.87,33100847,39.9440795878,40.6740780463,39.6377195789,40.6573239833,132403388,0.0,1.0
AAPL,2017-11-02 00:00:00+00:00,168.11,168.5,165.28,167.64,32710040,40.2360789712,40.3294230364,39.5587361392,40.1235874054,130840160,0.0,1.0
AAPL,2017-11-03 00:00:00+00:00,172.5,174.26,171.12,174.0,58683826,41.2867980639,41.7080430761,40.9565036794,41.6458136993,234735304,0.0,1.0
AAPL,2017-11-06 00:00:00+00:00,174.25,174.99,171.72,172.365,34242566,41.7056496385,41.8827640186,41.1001099335,41.2544866567,136970264,0.0,1.0
AAPL,2017-11-07 00:00:00+00:00,174.81,175.25,173.6,173.91,23910914,41.8396821423,41.9449933954,41.5500761965,41.6242727611,95643656,0.0,1.0
AAPL,2017-11-08 00:00:00+00:00,176.24,176.24,174.33,174.66,23907639,42.1819437147,42.1819437147,41.724797139,41.8037805788,95630556,0.0,1.0
AAPL,2017-11-09 00:00:00+00:00,175.88,176.095,173.14,175.11,28636531,42.0957799622,42.14723887,41.4399780683,41.9114852694,114546124,0.0,1.0
AAPL,2017-11-10 00:00:00+00:00,174.67,175.38,174.27,175.11,25061183,41.9569605832,42.127507569,41.8608777743,42.062651673,100244732,0.63,1.0
AAPL,2017-11-13 00:00:00+00:00,173.97,174.5,173.4,173.5,16828025,41.7888156676,41.9161253894,41.6518976649,41.6759183671,67312100,0.0,1.0
AAPL,2017-11-14 00:00:00+00:00,171.34,173.48,171.18,173.04,23588451,41.157071199,41.6711142267,41.1186380754,41.5654231369,94353804,0.0,1.0
AAPL,2017-11-15 00:00:00+00:00,169.08,170.3197,168.38,169.97,28702351,40.6142033286,40.9119879742,40.446058413,40.8279875785,114809404,0.0,1.0
AAPL,2017-11-16 00:00:00+00:00,171.1,171.87,170.3,171.18,23497326,41.0994215137,41.2843809208,40.9072558958,41.1186380754,93989304,0.0,1.0
AAPL,2017-11-17 00:00:00+00:00,170.15,171.39,169.64,171.04,21665811,40.8712248425,41.1690815501,40.7487192611,41.0850090923,86663244,0.0,1.0
AAPL,2017-11-20 00:00:00+00:00,169.98,170.56,169.56,170.29,15974387,40.8303896487,40.9697097216,40.7295026993,40.9048538256,63897548,0.0,1.0
AAPL,2017-11-21 00:00:00+00:00,173.14,173.7,170.78,170.78,24875471,41.5894438391,41.7239597716,41.0225552665,41.0225552665,99501884,0.0,1.0
AAPL,2017-11-22 00:00:00+00:00,174.96,175.0,173.05,173.36,24997274,42.0266206197,42.0362289006,41.5678252071,41.642289384,99989096,0.0,1.0
AAPL,2017-11-24 00:00:00+00:00,174.97,175.5,174.6459,175.1,14026519,42.0290226899,42.1563324117,41.951171594,42.0602496028,56106076,0.0,1.0
AAPL,2017-11-27 00:00:00+00:00,174.09,175.08,173.34,175.05,20536313,41.8176405103,42.0554454624,41.6374852436,42.0482392517,82145252,0.0,1.0
AAPL,2017-11-28 00:00:00+00:00,173.07,174.87,171.86,174.3,25468442,41.5726293476,42.0050019877,41.2819788506,41.868083985,101873768,0.0,1.0
AAPL,2017-11-29 00:00:00+00:00,169.48,172.92,167.16,172.63,40788324,40.7102861375,41.5365982942,40.1530058458,41.4669382578,163153296,0.0,1.0
AAPL,2017-11-30 00:00:00+00:00,171.85,172.14,168.44,170.43,40172368,41.2795767804,41.3492368168,40.4604708344,40.9384828087,160689472,0.0,1.0
AAPL,2017-12-01 00:00:00+00:00,171.05,171.67,168.5,169.95,39590080,41.0874111625,41.2363395164,40.4748832557,40.823183438,158360320,0.0,1.0
AAPL,2017-12-04 00:00:00+00:00,169.8,172.62,169.63,172.48,32115052,40.7871523847,41.4645361875,40.7463171909,41.4309072044,128460208,0.0,1.0
AAPL,2017-12-05 00:00:00+00:00,169.64,171.52,168.4,169.06,27008428,40.7487192611,41.200308463,40.4508625535,40.6093991882,108033712,0.0,1.0
AAPL,2017-12-06 00:00:00+00:00,169.01,170.2047,166.46,167.5,28224357,40.5973888371,40.8843641666,39.9848609302,40.2346762334,112897428,0.0,1.0
AAPL,2017-12-07 00:00:00+00:00,169.32,170.44,168.91,169.03,24469613,40.671853014,40.9408848789,40.5733681348,40.6021929775,97878452,0.0,1.0
AAPL,2017-12-08 00:00:00+00:00,169.37,171.0,168.82,170.49,23096872,40.6838633651,41.0754008114,40.5517495028,40.9528952301,92387488,0.0,1.0
AAPL,2017-12-11 00:00:00+00:00,172.67,172.89,168.79,169.2,33092051,41.4765465386,41.5293920835,40.5445432922,40.6430281713,132368204,0.0,1.0
AAPL,2017-12-12 00:00:00+00:00,171.7,172.39,171.461,172.15,18945457,41.243545727,41.4092885724,41.1861362487,41.3516388871,75781828,0.0,1.0
AAPL,2017-12-13 00:00:00+00:00,172.27,173.54,172.0,172.5,23142242,41.3804637297,41.685526648,41.3156078337,41.4357113449,92568968,0.0,1.0
AAPL,2017-12-14 00:00:00+00:00,172.22,173.13,171.65,172.4,20219307,41.3684533786,41.5870417689,41.2315353759,41.4116906426,80877228,0.0,1.0
AAPL,2017-12-15 00:00:00+00:00,173.97,174.17,172.46,173.63,37054632,41.7888156676,41.8368570721,41.426103064,41.70714528,148218528,0.0,1.0
AAPL,2017-12-18 00:00:00+00:00,176.42,177.2,174.86,174.88,28831533,42.3773228722,42.5646843496,42.0025999175,42.0074040579,115326132,0.0,1.0
AAPL,2017-12-19 00:00:00+00:00,174.54,175.39,174.09,175.03,27078872,41.9257336703,42.1299096393,41.8176405103,42.0434351112,108315488,0.0,1.0
AAPL,2017-12-20 00:00:00+00:00,174.35,175.42,173.25,174.87,23000392,41.8800943361,42.1371158499,41.6158666116,42.0050019877,92001568,0.0,1.0
AAPL,2017-12-21 00:00:00+00:00,175.01,176.02,174.1,174.17,20356826,42.0386309708,42.2812400633,41.8200425805,41.8368570721,81427304,0.0,1.0
AAPL,2017-12-22 00:00:00+00:00,175.01,175.42,174.5,174.68,16052615,42.0386309708,42.1371158499,41.9161253894,41.9593626534,64210460,0.0,1.0
AAPL,2017-12-26 00:00:00+00:00,170.57,171.47,169.68,170.8,32968167,40.9721117918,41.1882981119,40.758327542,41.027359407,131872668,0.0,1.0
AAPL,2017-12-27 00:00:00+00:00,170.6,170.78,169.71,170.1,21672062,40.9793180025,41.0225552665,40.7655337527,40.8592144914,86688248,0.0,1.0
AAPL,2017-12-28 00:00:00+00:00,171.08,171.85,170.48,171.0,15997739,41.0946173732,41.2795767804,40.9504931598,41.0754008114,63990956,0.0,1.0
AAPL,2017-12-29 00:00:00+00:00,169.23,170.59,169.22,170.52,25643711,40.650234382,40.9769159323,40.6478323117,40.9601014407,102574844,0.0,1.0
AAPL,2018-01-02 00:00:00+00:00,172.26,172.3,169.26,170.16,25048048,41.3780616595,41.3876699404,40.6574405926,40.8736269127,100192192,0.0,1.0
AAPL,2018-01-03 00:00:00+00:00,172.23,174.55,171.96,172.53,28819653,41.3708554488,41.9281357405,41.3059995528,41.4429175555,115278612,0.0,1.0
AAPL,2018-01-04 00:00:00+00:00,173.03,173.47,172.08,172.54,22211345,41.5630210667,41.6687121565,41.3348243955,41.4453196257,88845380,0.0,1.0
AAPL,2018-01-05 00:00:00+00:00,175.0,175.37,173.05,173.44,23016177,42.0362289006,42.1251054988,41.5678252071,41.6615059458,92064708,0.0,1.0
AAPL,2018-01-08 00:00:00+00:00,174.35,175.61,173.93,174.35,20134092,41.8800943361,42.1827551842,41.7792073867,41.8800943361,80536368,0.0,1.0
AAPL,2018-01-09 00:00:00+00:00,174.33,175.06,173.41,174.55,21262614,41.8752901956,42.0506413219,41.6542997351,41.9281357405,85050456,0.0,1.0
AAPL,2018-01-10 00:00:00+00:00,174.29,174.3,173.0,173.16,23589129,41.8656819148,41.868083985,41.555814856,41.5942479796,94356516,0.0,1.0
AAPL,2018-01-11 00:00:00+00:00,175.28,175.49,174.49,174.59,17523256,42.1034868668,42.1539303415,41.9137233192,41.9377440214,70093024,0.0,1.0
AAPL,2018-01-12 00:00:00+00:00,177.09,177.36,175.65,176.18,25039531,42.5382615772,42.6031174732,42.1923634651,42.3196731869,100158124,0.0,1.0
AAPL,2018-01-16 00:00:00+00:00,176.19,179.39,176.14,177.9,29159005,42.3220752571,43.0907377284,42.310064906,42.7328292652,116636020,0.0,1.0
AAPL,2018-01-17 00:00:00+00:00,179.1,179.25,175.07,176.15,32752734,43.021077692,43.0571087453,42.0530433921,42.3124669762,131010936,0.0,1.0
AAPL,2018-01-18 00:00:00+00:00,179.26,180.1,178.25,179.37,30234512,43.0595108155,43.2612847143,42.816901723,43.085933588,120938048,0.0,1.0
AAPL,2018-01-19 00:00:00+00:00,178.46,179.58,177.41,178.61,30827809,42.8673451977,43.1363770627,42.6151278243,42.903376251,123311236,0.0,1.0
AAPL,2018-01-22 00:00:00+00:00,177.0,177.78,176.6,177.3,26023683,42.5166429452,42.7040044225,42.4205601362,42.5887050518,104094732,0.0,1.0
AAPL,2018-01-23 00:00:00+00:00,177.04,179.44,176.82,177.3,31702531,42.526251226,43.1027480795,42.4734056811,42.5887050518,126810124,0.0,1.0
AAPL,2018-01-24 00:00:00+00:00,174.22,177.3,173.2,177.25,50562257,41.8488674232,42.5887050518,41.6038562605,42.5766947007,202249028,0.0,1.0
AAPL,2018-01-25 00:00:00+00:00,171.11,174.95,170.53,174.51,39661804,41.1018235839,42.0242185495,40.9625035109,41.9185274597,158647216,0.0,1.0
AAPL,2018-01-26 00:00:00+00:00,171.51,172.0,170.06,172.0,37121805,41.1979063928,41.3156078337,40.8496062105,41.3156078337,148487220,0.0,1.0
AAPL,2018-01-29 00:00:00+00:00,167.96,170.16,167.07,170.16,48434424,40.3451714637,40.8736269127,40.1313872138,40.8736269127,193737696,0.0,1.0
AAPL,2018-01-30 00:00:00+00:00,166.97,167.37,164.7,165.53,45137026,40.1073665116,40.2034493205,39.562096571,39.7614683995,180548104,0.0,1.0
AAPL,2018-01-31 00:00:00+00:00,167.43,168.44,166.5,166.87,30984099,40.2178617419,40.4604708344,39.9944692111,40.0833458094,123936396,0.0,1.0
AAPL,2018-02-01 00:00:00+00:00,167.78,168.62,166.76,167.17,38099665,40.3019341997,40.5037080984,40.0569230369,40.1554079161,152398660,0.0,1.0
AAPL,2018-02-02 00:00:00+00:00,160.5,166.8,160.1,166.0,85436075,38.5532270774,40.0665313178,38.4571442685,39.8743657,341744300,0.0,1.0
AAPL,2018-02-05 00:00:00+00:00,156.49,163.88,156.0,159.1,66090446,37.589996918,39.3651268127,37.4722954771,38.2169372462,264361784,0.0,1.0
AAPL,2018-02-06 00:00:00+00:00,163.03,163.72,154.0,154.83,66625484,39.1609508438,39.3266936892,36.9918814325,37.191253261,266501936,0.0,1.0
AAPL,2018-02-07 00:00:00+00:00,159.54,163.4,159.07,163.09,50852130,38.322628336,39.249827442,38.2097310355,39.1753632651,203408520,0.0,1.0
AAPL,2018-02-08 00:00:00+00:00,155.15,161.0,155.03,160.29,49594129,37.2681195081,38.6733305885,37.2392946655,38.5027836027,198376516,0.0,1.0
AAPL,2018-02-09 00:00:00+00:00,156.41,157.89,150.24,157.07,66723743,37.7221107803,38.0790491087,36.2340638299,37.8812859808,266894972,0.63,1.0
AAPL,2018-02-12 00:00:00+00:00,162.71,163.89,157.51,158.5,60560145,39.2415104217,39.5260963863,37.9874027812,38.2261655819,242240580,0.0,1.0
AAPL,2018-02-13 00:00:00+00:00,164.34,164.75,161.65,161.95,32104756,39.6346249321,39.7335064961,38.9858654027,39.0582177665,128419024,0.0,1.0
AAPL,2018-02-14 00:00:00+00:00,167.37,167.54,162.88,163.04,39669178,40.3653838073,40.4063834801,39.2825100946,39.321098022,158676712,0.0,1.0
AAPL,2018-02-15 00:00:00+00:00,172.99,173.09,169.0,169.79,50609595,41.7207847572,41.7449022119,40.7584983177,40.9490262092,202438380,0.0,1.0
AAPL,2018-02-16 00:00:00+00:00,172.43,174.82,171.77,172.36,39638793,41.5857270113,42.1621341769,41.4265518108,41.5688447931,158555172,0.0,1.0
AAPL,2018-02-20 00:00:00+00:00,171.85,174.26,171.42,172.05,33531012,41.4458457745,42.027076431,41.3421407196,41.4940806837,134124048,0.0,1.0
AAPL,2018-02-21 00:00:00+00:00,171.07,174.12,171.01,172.83,35833514,41.2577296284,41.9933119945,41.2432591556,41.6821968298,143334056,0.0,1.0
AAPL,2018-02-22 00:00:00+00:00,172.5,173.95,171.71,171.8,30504116,41.6026092296,41.9523123216,41.412081338,41.4337870472,122016464,0.0,1.0
AAPL,2018-02-23 00:00:00+00:00,175.5,175.65,173.54,173.67,33329232,42.3261328683,42.3623090503,41.8534307577,41.8847834487,133316928,0.0,1.0
AAPL,2018-02-26 00:00:00+00:00,178.97,179.39,176.21,176.35,36886432,43.1630085439,43.2643018533,42.4973667962,42.5311312327,147545728,0.0,1.0
AAPL,2018-02-27 00:00:00+00:00,178.39,180.48,178.16,179.1,38685165,43.023127307,43.5271821087,42.9676571614,43.1943612349,154740660,0.0,1.0
AAPL,2018-02-28 00:00:00+00:00,178.12,180.62,178.05,179.26,33604574,42.9580101795,43.5609465452,42.9411279613,43.2329491623,134418296,0.0,1.0
AAPL,2018-03-01 00:00:00+00:00,175.0,179.78,172.66,178.54,48801970,42.2055455952,43.3583599263,41.641197157,43.059303489,195207880,0.0,1.0
AAPL,2018-03-02 00:00:00+00:00,176.21,176.3,172.45,172.8,38453950,42.4973667962,42.5190725053,41.5905505023,41.6749615934,153815800,0.0,1.0
AAPL,2018-03-05 00:00:00+00:00,176.82,177.74,174.52,175.21,28401366,42.6444832694,42.866363852,42.089781813,42.2561922499,113605464,0.0,1.0
AAPL,2018-03-06 00:00:00+00:00,176.67,178.25,176.13,177.91,23788506,42.6083070875,42.9893628705,42.4780728325,42.9073635248,95154024,0.0,1.0
AAPL,2018-03-07 00:00:00+00:00,175.03,175.85,174.27,174.94,31703462,42.2127808316,42.4105439595,42.0294881764,42.1910751224,126813848,0.0,1.0
AAPL,2018-03-08 00:00:00+00:00,176.94,177.12,175.07,175.48,23163767,42.673424215,42.7168356333,42.2224278134,42.3213093774,92655068,0.0,1.0
AAPL,2018-03-09 00:00:00+00:00,179.98,180.0,177.39,177.96,31385134,43.4065948356,43.4114183265,42.7819527608,42.9194222521,125540536,0.0,1.0
AAPL,2018-03-12 00:00:00+00:00,181.72,182.39,180.21,180.29,32055405,43.8262385461,43.9878254921,43.4620649812,43.4813589449,128221620,0.0,1.0
AAPL,2018-03-13 00:00:00+00:00,179.97,183.5,179.24,182.59,31168404,43.4041830901,44.2555292384,43.2281256713,44.0360604013,124673616,0.0,1.0
AAPL,2018-03-14 00:00:00+00:00,178.44,180.52,177.81,180.32,29075469,43.0351860343,43.5368290906,42.8832460702,43.4885941813,116301876,0.0,1.0
AAPL,2018-03-15 00:00:00+00:00,178.65,180.24,178.07,178.5,22584565,43.0858326891,43.4693002176,42.9459514522,43.0496565071,90338260,0.0,1.0
AAPL,2018-03-16 00:00:00+00:00,178.02,179.12,177.62,178.65,36836456,42.9338927249,43.1991847258,42.8374229064,43.0858326891,147345824,0.0,1.0
AAPL,2018-03-19 00:00:00+00:00,175.3,177.47,173.66,177.32,32804695,42.2778979591,42.8012467245,41.8823717032,42.7650705425,131218780,0.0,1.0
AAPL,2018-03-20 00:00:00+00:00,175.24,176.8,174.94,175.24,19314039,42.2634274863,42.6396597785,42.1910751224,42.2634274863,77256156,0.0,1.0
AAPL,2018-03-21 00:00:00+00:00,171.27,175.09,171.26,175.04,35247358,41.3059645377,42.2272513044,41.3035527922,42.2151925771,140989432,0.0,1.0
AAPL,2018-03-22 00:00:00+00:00,168.85,172.68,168.6,170.0,41051076,40.7223221357,41.6460206479,40.6620284992,40.9996728639,164204304,0.0,1.0
AAPL,2018-03-23 00:00:00+00:00,164.94,169.92,164.94,168.39,40248954,39.7793296599,40.9803789002,39.7793296599,40.6113818444,160995816,0.0,1.0
AAPL,2018-03-26 00:00:00+00:00,172.77,173.1,166.44,168.07,36272617,41.6677263571,41.7473139573,40.1410914792,40.5342059896,145090468,0.0,1.0
